BirdID,GroupSize,HelpersF,PeriodYear
1604,2,0,2010
1604,2,0,2009
1543,2,0,2010
1543,2,0,2009
2966,2,0,2013
2966,2,0,2010
2966,2,0,2012
2966,2,0,2011
3093,2,0,2011
3093,2,0,2012
3093,2,0,2010
4939,3,1,2010
4939,3,1,2011
4939,3,1,2012
1881,2,0,2013
1881,2,0,2014
1881,2,0,2011
1881,2,0,2012
1881,2,0,2010
5285,2,0,2011
5285,2,0,2010
2991,3,1,2012
2991,3,1,2011
2991,3,1,2013
2991,3,1,2014
2991,3,1,2010
2991,3,1,2015
5204,3,1,2012
5204,3,1,2013
5204,3,1,2011
5204,3,1,2015
5204,3,1,2010
5204,3,1,2014
2966,2,0,2011
2966,2,0,2013
2966,2,0,2012
1802,3,1,2011
1802,3,1,2012
1802,3,1,2013
1802,3,1,2010
1802,3,1,2014
3454,2,0,2011
3454,2,0,2012
3454,2,0,2010
911,4,1,2016
911,4,1,2011
911,4,1,2010
911,4,1,2015
911,4,1,2014
911,4,1,2013
911,4,1,2012
1729,2,0,2010
1729,2,0,2011
1729,2,0,2014
1729,2,0,2015
1729,2,0,2013
1729,2,0,2017
1729,2,0,2012
1729,2,0,2016
3519,4,1,2011
3519,4,1,2012
3519,4,1,2010
1494,3,1,2012
1494,3,1,2010
1494,3,1,2011
3458,4,0,2011
3458,4,0,2012
1499,3,0,2011
1499,3,0,2012
1499,3,0,2015
1499,3,0,2016
1499,3,0,2013
1499,3,0,2010
1499,3,0,2014
5072,4,1,2012
5072,4,1,2011
1762,2,0,2012
1762,2,0,2013
1762,2,0,2014
1762,2,0,2010
1762,2,0,2011
5269,2,0,2010
5269,2,0,2011
5269,2,0,2013
5269,2,0,2012
3458,3,0,2014
3458,3,0,2016
3458,3,0,2012
3458,3,0,2013
3458,3,0,2011
3458,3,0,2015
3458,3,0,2010
1542,2,0,2010
1542,2,0,2011
1542,2,0,2014
1542,2,0,2013
1542,2,0,2012
4888,2,0,2010
4888,2,0,2011
4888,2,0,2014
4888,2,0,2013
4888,2,0,2012
3486,2,0,2012
3486,2,0,2013
3486,2,0,2014
3486,2,0,2015
3486,2,0,2011
3486,2,0,2010
3486,2,0,2016
5170,3,0,2010
5170,3,0,2011
5170,3,0,2012
5170,3,0,2013
3087,2,0,2012
3087,2,0,2011
1877,3,0,2012
1877,3,0,2011
1877,3,0,2010
1877,3,0,2013
1708,2,0,2011
1708,2,0,2012
1708,2,0,2013
4957,2,0,2011
4957,2,0,2012
4957,2,0,2010
4957,2,0,2013
4957,2,0,2014
4957,2,0,2015
5072,2,0,2013
5072,2,0,2011
5072,2,0,2012
5072,2,0,2010
1616,2,0,2010
1616,2,0,2011
1616,2,0,2014
1616,2,0,2015
1616,2,0,2013
1616,2,0,2017
1616,2,0,2012
1616,2,0,2016
5290,2,0,2010
5290,2,0,2011
5290,2,0,2012
1494,3,1,2012
1494,3,1,2011
1801,2,0,2011
1801,2,0,2012
1801,2,0,2015
1801,2,0,2016
1801,2,0,2014
1801,2,0,2013
5077,3,0,2011
5077,3,0,2017
5077,3,0,2014
5077,3,0,2016
5077,3,0,2013
5077,3,0,2015
5077,3,0,2012
3456,2,0,2011
3456,2,0,2012
3456,2,0,2010
3456,2,0,2015
3456,2,0,2014
3456,2,0,2013
5240,2,0,2010
5240,2,0,2017
5240,2,0,2012
5240,2,0,2011
5240,2,0,2016
5240,2,0,2015
5240,2,0,2014
5240,2,0,2013
4933,4,1,2011
4933,4,1,2012
4933,4,1,2013
2974,2,0,2012
2974,2,0,2013
2974,2,0,2011
2974,2,0,2014
5000,2,0,2013
5000,2,0,2014
5000,2,0,2016
5000,2,0,2012
5000,2,0,2015
5000,2,0,2011
2966,3,0,2011
2966,3,0,2012
2966,3,0,2013
5235,2,0,2013
5235,2,0,2012
5235,2,0,2011
5072,2,0,2011
5072,2,0,2015
5072,2,0,2013
5072,2,0,2014
5072,2,0,2012
4888,2,0,2011
4888,2,0,2012
4888,2,0,2013
4888,2,0,2014
1762,2,0,2011
1762,2,0,2012
1762,2,0,2013
5539,2,0,2012
5539,2,0,2013
5539,2,0,2011
5000,5,1,2012
5000,5,1,2011
5000,5,1,2013
5285,2,0,2012
5285,2,0,2011
5237,2,0,2012
5237,2,0,2013
5237,2,0,2014
5237,2,0,2011
5237,2,0,2015
3456,4,1,2012
3456,4,1,2013
3456,4,1,2011
3456,4,1,2014
3456,4,1,2015
5334,3,1,2014
5334,3,1,2012
5334,3,1,2013
5334,3,1,2011
5334,3,1,2015
5335,2,0,2011
5335,2,0,2012
5335,2,0,2013
5508,3,1,2012
5508,3,1,2013
5508,3,1,2011
5508,3,1,2014
5508,3,1,2015
4860,2,0,2012
4860,2,0,2011
5144,3,1,2011
5144,3,1,2012
5614,2,0,2011
5614,2,0,2012
5614,2,0,2014
5614,2,0,2013
5614,2,0,2015
5513,2,0,2012
5513,2,0,2011
4890,2,0,2013
4890,2,0,2012
4890,2,0,2011
2974,2,0,2013
2974,2,0,2012
2974,2,0,2011
3456,4,1,2012
3456,4,1,2013
3456,4,1,2014
3456,4,1,2011
3456,4,1,2015
5334,3,0,2011
5334,3,0,2012
5334,3,0,2015
5334,3,0,2013
5334,3,0,2014
5333,3,0,2012
5333,3,0,2011
5333,3,0,2013
5333,3,0,2013
5333,3,0,2011
5333,3,0,2012
3087,2,0,2013
3087,2,0,2011
3087,2,0,2012
3087,2,0,2015
3087,2,0,2014
5077,2,0,2011
5077,2,0,2013
5077,2,0,2012
1616,4,1,2013
1616,4,1,2012
1616,4,1,2011
5522,2,0,2012
5522,2,0,2011
5523,2,0,2012
5523,2,0,2011
2966,4,1,2011
2966,4,1,2012
1499,3,0,2011
1499,3,0,2012
5447,2,0,2012
5447,2,0,2013
5447,2,0,2014
5447,2,0,2017
5447,2,0,2016
5447,2,0,2015
5554,3,1,2012
5554,3,1,2013
3093,3,0,2015
3093,3,0,2016
3093,3,0,2014
3093,3,0,2013
3093,3,0,2012
1801,2,0,2011
1801,2,0,2013
1801,2,0,2012
5591,2,0,2012
5591,2,0,2011
3093,3,0,2015
3093,3,0,2014
3093,3,0,2013
3093,3,0,2012
2966,2,0,2012
2966,2,0,2011
2966,2,0,2013
2966,2,0,2014
2966,2,0,2015
5679,3,0,2013
5679,3,0,2017
5679,3,0,2014
5679,3,0,2012
5679,3,0,2015
5679,3,0,2016
1877,2,0,2015
1877,2,0,2014
1877,2,0,2012
1877,2,0,2013
5249,3,1,2014
5249,3,1,2012
5249,3,1,2013
5249,3,1,2015
5249,3,1,2011
5522,3,1,2017
5522,3,1,2014
5522,3,1,2015
5522,3,1,2012
5522,3,1,2013
5522,3,1,2016
5559,2,0,2013
5559,2,0,2012
4872,3,0,2015
4872,3,0,2013
4872,3,0,2014
4872,3,0,2012
5235,2,0,2012
5235,2,0,2013
5235,2,0,2014
5338,2,0,2012
5338,2,0,2013
5275,2,0,2013
5275,2,0,2012
5275,2,0,2014
5291,2,0,2012
5291,2,0,2015
5291,2,0,2016
5291,2,0,2013
5291,2,0,2014
4972,2,0,2013
4972,2,0,2012
4972,2,0,2014
5249,3,0,2014
5249,3,0,2015
5249,3,0,2012
5249,3,0,2013
5249,3,0,2016
1869,3,0,2013
1869,3,0,2012
1829,2,0,2015
1829,2,0,2014
1829,2,0,2012
1829,2,0,2013
5285,2,0,2013
5285,2,0,2012
1750,3,0,2015
1750,3,0,2012
1750,3,0,2013
1750,3,0,2014
5612,3,1,2014
5612,3,1,2012
5612,3,1,2013
5612,3,1,2015
1729,3,0,2012
1729,3,0,2013
5321,3,0,2013
5321,3,0,2012
5779,3,0,2013
5779,3,0,2012
5333,2,0,2013
5333,2,0,2015
5333,2,0,2012
5333,2,0,2014
5513,3,1,2013
5513,3,1,2012
5513,3,1,2014
5679,3,0,2014
5679,3,0,2012
5679,3,0,2013
5679,3,0,2016
5679,3,0,2015
5333,2,0,2012
5333,2,0,2013
5333,2,0,2016
5333,2,0,2014
5333,2,0,2015
5249,3,0,2012
5249,3,0,2013
5523,3,0,2013
5523,3,0,2014
5523,3,0,2012
5523,3,0,2015
5292,3,0,2014
5292,3,0,2013
3643,2,0,2013
3643,2,0,2014
3643,2,0,2015
5595,2,0,2014
5595,2,0,2013
5837,3,1,2014
5837,3,1,2015
5837,3,1,2013
2991,2,0,2015
2991,2,0,2014
2991,2,0,2013
5292,3,0,2016
5292,3,0,2013
5292,3,0,2015
5292,3,0,2014
4933,4,1,2015
4933,4,1,2014
4933,4,1,2013
5456,3,0,2014
5456,3,0,2013
5456,3,0,2015
5643,2,0,2014
5643,2,0,2013
5643,2,0,2015
5590,2,0,2013
5590,2,0,2014
1881,2,0,2014
1881,2,0,2013
1881,2,0,2015
4890,2,0,2015
4890,2,0,2016
4890,2,0,2013
4890,2,0,2014
1869,3,0,2013
1869,3,0,2014
3456,2,0,2015
3456,2,0,2014
5620,3,1,2014
5620,3,1,2015
5820,3,1,2015
5820,3,1,2014
5780,2,0,2014
5780,2,0,2015
1607,4,0,2015
1607,4,0,2014
5822,3,1,2014
5822,3,1,2015
6018,2,0,2014
6018,2,0,2015
4890,3,1,2015
4890,3,1,2014
3456,2,0,2015
3456,2,0,2014
1710,2,0,2015
1710,2,0,2014
5508,3,0,2014
5508,3,0,2015
5321,3,0,2015
5321,3,0,2014
5775,2,0,2014
5775,2,0,2016
5775,2,0,2015
5077,2,0,2014
5077,2,0,2015
5077,2,0,2013
1750,2,0,2015
1750,2,0,2014
5283,2,0,2014
5283,2,0,2015
5283,2,0,2016
5643,2,0,2015
5643,2,0,2014
4860,2,0,2014
4860,2,0,2015
3087,3,1,2015
3087,3,1,2014
5292,3,0,2015
5292,3,0,2013
5292,3,0,2014
3486,2,0,2015
3486,2,0,2014
5650,2,0,2015
5650,2,0,2016
5650,2,0,2014
5835,2,0,2015
5835,2,0,2016
5835,2,0,2013
5835,2,0,2014
5333,2,0,2014
5333,2,0,2015
1750,3,1,2015
1750,3,1,2014
5626,2,0,2014
5626,2,0,2015
5626,2,0,2016
5626,2,0,2013
5626,2,0,2017
5626,4,1,2014
5626,4,1,2015
5522,2,0,2014
5522,2,0,2016
5522,2,0,2015
5291,2,0,2015
5291,2,0,2014
5291,2,0,2016
6047,3,0,2014
6047,3,0,2015
5547,2,0,2015
5547,2,0,2014
2966,2,0,2014
2966,2,0,2015
4892,2,0,2014
4892,2,0,2013
5612,3,1,2014
5612,3,1,2017
5612,3,1,2015
5612,3,1,2016
5522,3,1,2015
5522,3,1,2014
5522,3,1,2017
5522,3,1,2016
1533,2,0,2014
1533,2,0,2015
5606,3,1,2015
5606,3,1,2014
6012,2,0,2014
6012,2,0,2015
5602,3,1,2014
5602,3,1,2015
6014,2,0,2014
6014,2,0,2015
5522,3,0,2016
5522,3,0,2014
5522,3,0,2015
6012,2,0,2014
6012,2,0,2015
6033,3,1,2014
6033,3,1,2015
5291,5,1,2015
5291,5,1,2014
4890,3,1,2014
4890,3,1,2015
5626,4,1,2015
5626,4,1,2014
5462,4,1,2014
5462,4,1,2015
2966,2,0,2015
2966,2,0,2014
5679,3,1,2014
5679,3,1,2015
5764,2,0,2014
5764,2,0,2015
5820,3,1,2014
5820,3,1,2015
5333,3,1,2014
5333,3,1,2015
5333,3,1,2016
4957,3,0,2016
4957,3,0,2014
4957,3,0,2015
6051,6,1,2014
6051,6,1,2015
6033,3,1,2014
6033,3,1,2015
6033,3,1,2016
6033,3,1,2017
5612,5,0,2014
5612,5,0,2015
3486,3,1,2014
3486,3,1,2015
3486,3,1,2016
5559,2,0,2016
5559,2,0,2017
5559,2,0,2014
5559,2,0,2015
5822,3,0,2014
5822,3,0,2015
5522,3,0,2015
5522,3,0,2016
5522,3,0,2017
4860,2,0,2017
4860,2,0,2016
4860,2,0,2015
5822,2,0,2015
5822,2,0,2016
5822,2,0,2017
1489,2,0,2015
1489,2,0,2014
5855,2,0,2015
5855,2,0,2016
5292,3,1,2016
5292,3,1,2015
5077,3,1,2016
5077,3,1,2015
2960,2,0,2016
2960,2,0,2015
6045,2,0,2015
6045,2,0,2016
5522,4,1,2016
5522,4,1,2015
5283,2,0,2015
5283,2,0,2016
2966,2,0,2015
2966,2,0,2016
6379,4,0,2015
6379,4,0,2016
6219,2,0,2017
6219,2,0,2015
6219,2,0,2016
4947,2,0,2016
4947,2,0,2015
5456,3,0,2016
5456,3,0,2015
5904,2,0,2015
5904,2,0,2016
1762,3,1,2016
1762,3,1,2015
2966,3,0,2015
2966,3,0,2016
6167,2,0,2017
6167,2,0,2016
5822,2,0,2016
5822,2,0,2017
2974,2,0,2016
2974,2,0,2015
5588,4,1,2017
5588,4,1,2016
3486,2,0,2017
3486,2,0,2016
5855,3,0,2016
5855,3,0,2017
6155,3,1,2016
6155,3,1,2017
6163,4,1,2016
6163,4,1,2017
